email_event_id,hubspot_contact_id,lead_id,event_datetime,event_type,campaign_id,email_name
HEM002295,HS103615,LED003615,2026-05-01T12:00:00,Delivered,CMP000001,Nurture 1 - Pain Point
HEM002296,HS104199,LED004199,2025-09-30T06:00:00,Delivered,,Nurture 2 - Case Study
HEM002297,HS101455,LED001455,2025-10-15T20:00:00,Delivered,CMP000002,Post-Demo Follow Up
HEM002298,HS104030,LED004030,2025-05-15T03:00:00,Opened,,Nurture 2 - Case Study
HEM002299,HS101622,LED001622,2025-08-20T15:00:00,Delivered,CMP000036,Webinar Invite
HEM002300,,LED002419,2025-04-26T02:00:00,Delivered,CMP000013,Nurture 1 - Pain Point
HEM002301,HS102075,LED002075,2026-06-30T00:00:00,Delivered,CMP000027,Nurture 1 - Pain Point
HEM002302,HS103977,LED003977,2026-06-30T00:00:00,Bounced,CMP000003,Post-Demo Follow Up
HEM002303,HS102985,LED002985,2026-06-30T00:00:00,Opened,CMP000013,CRM Audit Offer
HEM002304,HS101862,LED001862,2025-10-30T20:00:00,Delivered,CMP000022,Nurture 1 - Pain Point
HEM002305,HS102645,LED002645,2025-11-22T15:00:00,Bounced,CMP000008,Webinar Invite
HEM002306,HS104134,LED004134,2026-01-13T08:00:00,Delivered,CMP000026,Webinar Invite
HEM002307,HS102340,LED002340,2026-01-25T16:00:00,Delivered,CMP000002,Quarterly Newsletter
HEM002308,HS101267,LED001267,2025-12-30T22:00:00,Clicked,CMP000008,Webinar Invite
HEM002309,HS104161,LED004161,2026-04-06T21:00:00,Clicked,CMP000028,Quarterly Newsletter
HEM002310,HS103031,LED003031,2025-04-19T03:00:00,Delivered,CMP000009,Nurture 1 - Pain Point
HEM002311,HS100110,LED000110,2025-06-24T07:00:00,Bounced,CMP000003,Nurture 1 - Pain Point
HEM002312,HS100793,LED000793,2026-02-27T13:00:00,Delivered,CMP000006,Post-Demo Follow Up
HEM002313,HS100859,LED000859,2026-04-05T17:00:00,Opened,CMP000029,Post-Demo Follow Up
HEM002314,,LED001697,2026-06-30T00:00:00,Opened,CMP000024,Nurture 1 - Pain Point
HEM002315,HS101684,LED001684,2025-08-23T07:00:00,Replied,CMP000036,Webinar Invite
HEM002316,HS103085,LED003085,2025-05-02T11:00:00,Opened,CMP000016,CRM Audit Offer
HEM002317,HS102710,LED002710,2026-01-09T17:00:00,Delivered,CMP000025,CRM Audit Offer
HEM002318,HS100272,LED000272,2025-11-16T08:00:00,Bounced,CMP000004,CRM Audit Offer
HEM002319,HS102082,LED002082,2025-10-03T02:00:00,Delivered,CMP000016,Post-Demo Follow Up
HEM002320,HS101850,LED001850,2026-06-01T13:00:00,Opened,CMP000020,Webinar Invite
HEM002321,HS102254,LED002254,2025-03-19T22:00:00,Bounced,CMP000008,Quarterly Newsletter
HEM002322,HS101446,LED001446,2026-06-30T00:00:00,Opened,CMP000020,Quarterly Newsletter
HEM002323,,LED003386,2026-01-05T03:00:00,Delivered,,Nurture 2 - Case Study
HEM002324,HS100415,LED000415,2025-05-06T15:00:00,Opened,CMP000036,Post-Demo Follow Up
HEM002325,HS103556,LED003556,2025-04-30T12:00:00,Delivered,CMP000030,CRM Audit Offer
HEM002326,HS103965,LED003965,2025-08-12T10:00:00,Opened,CMP000005,Nurture 1 - Pain Point
HEM002327,HS103797,LED003797,2026-04-27T17:00:00,Opened,CMP000012,CRM Audit Offer
HEM002328,HS100763,LED000763,2025-04-04T05:00:00,Delivered,CMP000027,Webinar Invite
HEM002329,HS100970,LED000970,2025-04-02T11:00:00,Delivered,CMP000018,Post-Demo Follow Up
HEM002330,HS103536,LED003536,2025-05-16T19:00:00,Opened,CMP000013,CRM Audit Offer
HEM002331,HS102485,LED002485,2025-11-01T09:00:00,Clicked,CMP000016,Nurture 2 - Case Study
HEM002332,HS101331,LED001331,2025-08-14T05:00:00,Clicked,CMP000005,Webinar Invite
HEM002333,HS101970,LED001970,2025-09-24T05:00:00,Delivered,CMP000012,Nurture 2 - Case Study
HEM002334,HS102086,LED002086,2025-06-13T08:00:00,Opened,CMP000002,Nurture 2 - Case Study
HEM002335,HS101573,LED001573,2025-02-13T20:00:00,Replied,CMP000023,Post-Demo Follow Up
HEM002336,HS101153,LED001153,2025-09-01T12:00:00,Clicked,CMP000017,Quarterly Newsletter
HEM002337,HS100456,LED000456,2025-05-15T05:00:00,Opened,CMP000012,Webinar Invite
HEM002338,HS102617,LED002617,2025-04-06T02:00:00,Opened,CMP000035,Webinar Invite
HEM002339,HS103724,LED003724,2026-06-30T00:00:00,Delivered,CMP000002,Nurture 1 - Pain Point
HEM002340,HS102234,LED002234,2026-05-24T17:00:00,Delivered,CMP000026,CRM Audit Offer
HEM002341,HS100666,LED000666,2026-05-18T16:00:00,Clicked,CMP000034,Webinar Invite
HEM002342,,LED000619,2026-03-19T16:00:00,Opened,CMP000025,Nurture 2 - Case Study
HEM002343,HS104004,LED004004,2025-06-29T13:00:00,Opened,CMP000017,Post-Demo Follow Up
HEM002344,,LED003022,2025-12-27T08:00:00,Delivered,CMP000036,Post-Demo Follow Up
HEM002345,,LED003740,2026-05-03T21:00:00,Delivered,CMP000021,Nurture 2 - Case Study
HEM002346,HS102629,LED002629,2025-10-13T19:00:00,Clicked,CMP000018,CRM Audit Offer
HEM002347,HS101410,LED001410,2025-12-28T15:00:00,Opened,,Nurture 1 - Pain Point
HEM002348,HS101701,LED001701,2026-01-24T14:00:00,Opened,CMP000033,Post-Demo Follow Up
HEM002349,HS104011,LED004011,2025-05-27T11:00:00,Delivered,,Nurture 2 - Case Study
HEM002350,HS100270,LED000270,2026-06-26T03:00:00,Clicked,,Nurture 1 - Pain Point
HEM002351,HS100636,LED000636,2025-09-29T21:00:00,Opened,CMP000031,Nurture 1 - Pain Point
HEM002352,HS102892,LED002892,2026-05-14T00:00:00,Opened,CMP000018,CRM Audit Offer
HEM002353,HS100762,LED000762,2026-02-08T02:00:00,Replied,CMP000014,Nurture 2 - Case Study
HEM002354,HS102923,LED002923,2025-03-12T21:00:00,Delivered,CMP000028,Quarterly Newsletter
HEM002355,HS101988,LED001988,2025-08-13T22:00:00,Opened,,CRM Audit Offer
HEM002356,HS100484,LED000484,2025-07-26T16:00:00,Opened,CMP000005,Post-Demo Follow Up
HEM002357,HS102596,LED002596,2025-01-11T09:00:00,Clicked,CMP000028,Post-Demo Follow Up
HEM002358,HS100504,LED000504,2025-09-11T14:00:00,Clicked,CMP000011,Webinar Invite
HEM002359,HS100631,LED000631,2025-06-05T07:00:00,Delivered,,Post-Demo Follow Up
HEM002360,HS102081,LED002081,2025-09-19T03:00:00,Opened,CMP000007,CRM Audit Offer
HEM002361,HS103133,LED003133,2026-03-14T10:00:00,Delivered,CMP000004,Webinar Invite
HEM002362,HS102379,LED002379,2025-04-25T16:00:00,Unsubscribed,CMP000018,Webinar Invite
HEM002363,HS104070,LED004070,2025-12-08T19:00:00,Replied,CMP000002,CRM Audit Offer
HEM002364,HS103200,LED003200,2025-06-25T08:00:00,Opened,CMP000018,Webinar Invite
HEM002365,HS101259,LED001259,2026-06-30T00:00:00,Delivered,CMP000029,Quarterly Newsletter
HEM002366,HS102902,LED002902,2025-12-13T04:00:00,Delivered,CMP000022,Quarterly Newsletter
HEM002367,HS102740,LED002740,2026-02-10T12:00:00,Opened,CMP000036,Webinar Invite
HEM002368,HS102564,LED002564,2025-09-22T03:00:00,Opened,CMP000010,CRM Audit Offer
HEM002369,HS104180,LED004180,2025-07-26T23:00:00,Bounced,CMP000023,Nurture 1 - Pain Point
HEM002370,HS101212,LED001212,2025-11-22T10:00:00,Opened,CMP000031,Nurture 2 - Case Study
HEM002371,HS100890,LED000890,2025-12-26T00:00:00,Delivered,CMP000023,Webinar Invite
HEM002372,HS101615,LED001615,2025-09-05T08:00:00,Opened,CMP000018,Nurture 2 - Case Study
HEM002373,HS101827,LED001827,2026-05-01T13:00:00,Clicked,CMP000027,Post-Demo Follow Up
HEM002374,HS101620,LED001620,2026-02-05T00:00:00,Opened,CMP000004,Nurture 2 - Case Study
HEM002375,HS100016,LED000016,2026-05-14T07:00:00,Delivered,CMP000020,Nurture 2 - Case Study
HEM002376,HS101669,LED001669,2025-10-05T06:00:00,Delivered,,CRM Audit Offer
HEM002377,HS100744,LED000744,2026-06-30T00:00:00,Bounced,CMP000021,Webinar Invite
HEM002378,HS100757,LED000757,2025-08-22T06:00:00,Replied,CMP000016,CRM Audit Offer
HEM002379,HS103288,LED003288,2025-06-10T22:00:00,Delivered,CMP000027,CRM Audit Offer
HEM002380,HS102944,LED002944,2026-04-11T18:00:00,Clicked,CMP000019,Webinar Invite
HEM002381,HS103920,LED003920,2026-04-09T06:00:00,Delivered,CMP000032,Quarterly Newsletter
HEM002382,HS102784,LED002784,2026-04-19T12:00:00,Delivered,CMP000019,Nurture 1 - Pain Point
HEM002383,HS104125,LED004125,2025-02-16T18:00:00,Clicked,CMP000030,Nurture 1 - Pain Point
HEM002384,HS101878,LED001878,2026-03-17T01:00:00,Delivered,CMP000010,Post-Demo Follow Up
HEM002385,HS103306,LED003306,2026-06-30T00:00:00,Clicked,CMP000034,Post-Demo Follow Up
HEM002386,HS103325,LED003325,2025-11-03T02:00:00,Opened,CMP000024,Nurture 2 - Case Study
HEM002387,HS102659,LED002659,2026-02-26T23:00:00,Opened,CMP000005,Nurture 1 - Pain Point
HEM002388,HS103387,LED003387,2025-12-22T09:00:00,Bounced,CMP000017,CRM Audit Offer
HEM002389,HS102903,LED002903,2025-04-13T09:00:00,Delivered,,Webinar Invite
HEM002390,HS100277,LED000277,2025-10-12T03:00:00,Opened,CMP000030,Post-Demo Follow Up
HEM002391,,LED001969,2025-10-10T21:00:00,Clicked,CMP000012,Quarterly Newsletter
HEM002392,HS100953,LED000953,2026-04-08T04:00:00,Opened,CMP000013,Post-Demo Follow Up
HEM002393,HS101378,LED001378,2025-11-06T20:00:00,Opened,,Quarterly Newsletter
HEM002394,HS101538,LED001538,2026-06-30T00:00:00,Opened,CMP000018,Nurture 2 - Case Study
HEM002395,HS102712,LED002712,2026-06-30T00:00:00,Unsubscribed,CMP000036,Nurture 1 - Pain Point
HEM002396,HS102555,LED002555,2026-05-03T12:00:00,Delivered,CMP000013,Quarterly Newsletter
HEM002397,HS101039,LED001039,2025-06-21T17:00:00,Delivered,CMP000022,Webinar Invite
HEM002398,HS102651,LED002651,2025-08-05T17:00:00,Opened,CMP000014,Nurture 2 - Case Study
HEM002399,HS103087,LED003087,2026-03-01T18:00:00,Opened,CMP000011,Webinar Invite
HEM002400,HS100554,LED000554,2026-06-30T00:00:00,Opened,CMP000014,Webinar Invite
HEM002401,HS103535,LED003535,2025-08-20T17:00:00,Opened,CMP000025,Quarterly Newsletter
HEM002402,HS101442,LED001442,2025-09-30T08:00:00,Unsubscribed,CMP000011,Webinar Invite
HEM002403,HS101474,LED001474,2026-06-30T00:00:00,Delivered,CMP000001,Webinar Invite
HEM002404,,LED003268,2026-06-30T00:00:00,Opened,CMP000007,Quarterly Newsletter
HEM002405,HS101175,LED001175,2025-09-03T01:00:00,Delivered,CMP000004,CRM Audit Offer
HEM002406,HS102278,LED002278,2026-06-30T00:00:00,Delivered,CMP000017,Nurture 2 - Case Study
HEM002407,HS100780,LED000780,2026-06-17T18:00:00,Unsubscribed,CMP000036,Post-Demo Follow Up
HEM002408,,LED002489,2025-07-10T09:00:00,Replied,CMP000026,CRM Audit Offer
HEM002409,HS101315,LED001315,2026-02-04T21:00:00,Opened,CMP000023,Nurture 1 - Pain Point
HEM002410,HS102520,LED002520,2025-05-05T10:00:00,Delivered,,Post-Demo Follow Up
HEM002411,HS100048,LED000048,2026-03-18T04:00:00,Delivered,,Webinar Invite
HEM002412,HS100907,LED000907,2026-06-30T00:00:00,Delivered,CMP000006,Post-Demo Follow Up
HEM002413,,LED002248,2025-07-01T04:00:00,Clicked,CMP000015,Nurture 2 - Case Study
HEM002414,HS102476,LED002476,2025-12-19T01:00:00,Opened,CMP000009,Webinar Invite
HEM002415,,LED003414,2026-02-26T15:00:00,Clicked,CMP000015,Post-Demo Follow Up
HEM002416,HS102302,LED002302,2026-06-30T00:00:00,Clicked,CMP000007,Nurture 2 - Case Study
HEM002417,,LED000319,2026-05-27T17:00:00,Delivered,,Post-Demo Follow Up
HEM002418,HS103084,LED003084,2026-06-30T00:00:00,Opened,CMP000015,Post-Demo Follow Up
HEM002419,HS100251,LED000251,2026-02-23T09:00:00,Clicked,CMP000018,Nurture 1 - Pain Point
HEM002420,HS100578,LED000578,2025-06-11T11:00:00,Opened,CMP000026,Nurture 1 - Pain Point
HEM002421,HS101760,LED001760,2026-06-07T08:00:00,Opened,CMP000023,Post-Demo Follow Up
HEM002422,HS100926,LED000926,2026-03-07T17:00:00,Delivered,,Webinar Invite
HEM002423,HS102813,LED002813,2025-03-14T03:00:00,Opened,,Quarterly Newsletter
HEM002424,HS100545,LED000545,2025-03-11T18:00:00,Delivered,CMP000024,Quarterly Newsletter
HEM002425,HS100783,LED000783,2025-05-03T11:00:00,Clicked,CMP000026,CRM Audit Offer
HEM002426,HS100538,LED000538,2026-01-20T03:00:00,Opened,,Quarterly Newsletter
HEM002427,HS100329,LED000329,2026-06-07T20:00:00,Delivered,CMP000014,Nurture 1 - Pain Point
HEM002428,HS102264,LED002264,2026-02-27T06:00:00,Opened,CMP000003,Nurture 1 - Pain Point
HEM002429,HS101779,LED001779,2026-05-24T06:00:00,Opened,CMP000030,Webinar Invite
HEM002430,HS102205,LED002205,2025-07-26T01:00:00,Opened,CMP000017,CRM Audit Offer
HEM002431,HS103828,LED003828,2026-01-24T10:00:00,Opened,CMP000030,CRM Audit Offer
HEM002432,HS102579,LED002579,2025-12-13T12:00:00,Opened,,Post-Demo Follow Up
HEM002433,HS100713,LED000713,2025-11-06T08:00:00,Opened,CMP000027,Nurture 1 - Pain Point
HEM002434,,LED000049,2025-09-03T12:00:00,Replied,CMP000018,CRM Audit Offer
HEM002435,HS101275,LED001275,2026-06-11T17:00:00,Opened,CMP000020,Quarterly Newsletter
HEM002436,HS102457,LED002457,2025-12-07T09:00:00,Delivered,CMP000011,Post-Demo Follow Up
HEM002437,HS103745,LED003745,2026-06-30T00:00:00,Delivered,CMP000011,Post-Demo Follow Up
HEM002438,HS100285,LED000285,2026-01-20T00:00:00,Delivered,CMP000006,Nurture 1 - Pain Point
HEM002439,HS101315,LED001315,2026-01-13T06:00:00,Delivered,CMP000014,Webinar Invite
HEM002440,HS102214,LED002214,2026-01-20T13:00:00,Delivered,CMP000020,CRM Audit Offer
HEM002441,HS102929,LED002929,2025-07-24T17:00:00,Delivered,CMP000004,Nurture 1 - Pain Point
HEM002442,,LED000702,2025-11-03T01:00:00,Delivered,CMP000005,Quarterly Newsletter
HEM002443,,LED003402,2026-06-30T00:00:00,Replied,CMP000035,Webinar Invite
HEM002444,HS102237,LED002237,2025-05-30T02:00:00,Delivered,CMP000022,Nurture 2 - Case Study
HEM002445,HS100731,LED000731,2025-12-23T18:00:00,Delivered,CMP000008,Webinar Invite
HEM002446,HS100743,LED000743,2025-12-16T01:00:00,Clicked,CMP000036,Nurture 2 - Case Study
HEM002447,HS100055,LED000055,2026-05-16T17:00:00,Delivered,CMP000003,Webinar Invite
HEM002448,HS102454,LED002454,2026-02-16T08:00:00,Unsubscribed,CMP000014,Post-Demo Follow Up
HEM002449,HS100717,LED000717,2026-06-18T00:00:00,Opened,CMP000027,Quarterly Newsletter
HEM002450,,LED000965,2026-02-02T11:00:00,Delivered,CMP000035,Quarterly Newsletter
HEM002451,HS102858,LED002858,2025-10-13T22:00:00,Delivered,CMP000027,Webinar Invite
HEM002452,HS103412,LED003412,2025-10-24T10:00:00,Opened,CMP000010,Post-Demo Follow Up
HEM002453,HS101124,LED001124,2025-03-14T01:00:00,Opened,CMP000025,Post-Demo Follow Up
HEM002454,HS102910,LED002910,2026-05-20T11:00:00,Opened,CMP000022,Nurture 1 - Pain Point
HEM002455,HS101718,LED001718,2026-03-31T17:00:00,Delivered,CMP000035,Webinar Invite
HEM002456,HS102038,LED002038,2026-05-24T12:00:00,Delivered,CMP000001,Post-Demo Follow Up
HEM002457,,LED000955,2026-01-09T20:00:00,Opened,CMP000013,Nurture 2 - Case Study
HEM002458,HS103796,LED003796,2026-03-02T20:00:00,Opened,CMP000015,Quarterly Newsletter
HEM002459,HS100122,LED000122,2026-06-30T00:00:00,Opened,,CRM Audit Offer
HEM002460,HS103290,LED003290,2025-01-25T10:00:00,Replied,CMP000033,Nurture 2 - Case Study
HEM002461,HS101820,LED001820,2025-10-12T17:00:00,Clicked,CMP000005,Quarterly Newsletter
HEM002462,HS100178,LED000178,2026-06-30T00:00:00,Opened,CMP000015,CRM Audit Offer
HEM002463,HS103489,LED003489,2026-05-26T01:00:00,Opened,CMP000003,Quarterly Newsletter
HEM002464,HS101050,LED001050,2026-01-10T11:00:00,Opened,CMP000030,Quarterly Newsletter
HEM002465,HS103316,LED003316,2025-06-11T13:00:00,Clicked,,Webinar Invite
HEM002466,HS100414,LED000414,2025-05-11T05:00:00,Replied,,Quarterly Newsletter
HEM002467,HS100122,LED000122,2026-06-30T00:00:00,Delivered,CMP000034,Quarterly Newsletter
HEM002468,HS101940,LED001940,2026-04-02T00:00:00,Opened,CMP000031,Webinar Invite
HEM002469,HS102442,LED002442,2025-05-29T11:00:00,Clicked,CMP000023,CRM Audit Offer
HEM002470,HS102204,LED002204,2026-04-07T22:00:00,Delivered,CMP000029,Webinar Invite
HEM002471,HS103210,LED003210,2026-06-30T00:00:00,Delivered,CMP000020,Webinar Invite
HEM002472,HS102707,LED002707,2026-03-13T08:00:00,Unsubscribed,CMP000008,Post-Demo Follow Up
HEM002473,HS101708,LED001708,2025-07-24T17:00:00,Opened,CMP000005,Nurture 2 - Case Study
HEM002474,,LED000033,2025-04-20T09:00:00,Opened,CMP000012,CRM Audit Offer
HEM002475,HS103093,LED003093,2025-08-17T12:00:00,Opened,CMP000019,Nurture 2 - Case Study
HEM002476,,LED004165,2026-06-30T00:00:00,Delivered,CMP000035,Nurture 1 - Pain Point
HEM002477,HS102474,LED002474,2026-02-17T00:00:00,Delivered,CMP000005,Post-Demo Follow Up
HEM002478,,LED001146,2026-05-21T11:00:00,Opened,CMP000023,Post-Demo Follow Up
HEM002479,HS101007,LED001007,2026-05-21T14:00:00,Delivered,CMP000036,CRM Audit Offer
HEM002480,HS100644,LED000644,2025-10-03T17:00:00,Opened,CMP000005,Nurture 1 - Pain Point
HEM002481,HS102093,LED002093,2025-08-26T18:00:00,Unsubscribed,CMP000022,Webinar Invite
HEM002482,,LED002210,2025-11-08T17:00:00,Replied,CMP000002,Nurture 1 - Pain Point
HEM002483,HS100589,LED000589,2026-03-30T16:00:00,Clicked,CMP000021,Nurture 2 - Case Study
HEM002484,HS102795,LED002795,2025-02-13T00:00:00,Clicked,CMP000015,Webinar Invite
HEM002485,,LED000569,2026-05-31T00:00:00,Opened,CMP000034,Post-Demo Follow Up
HEM002486,HS101191,LED001191,2025-12-19T21:00:00,Delivered,,Webinar Invite
HEM002487,HS101132,LED001132,2025-04-05T13:00:00,Delivered,CMP000025,Nurture 1 - Pain Point
HEM002488,HS101345,LED001345,2026-06-21T06:00:00,Delivered,CMP000012,Webinar Invite
HEM002489,HS103738,LED003738,2026-01-12T16:00:00,Delivered,CMP000017,Nurture 2 - Case Study
HEM002490,HS100059,LED000059,2026-02-01T17:00:00,Delivered,CMP000012,Nurture 1 - Pain Point
HEM002491,HS102148,LED002148,2025-02-23T14:00:00,Delivered,CMP000008,Nurture 2 - Case Study
HEM002492,HS100426,LED000426,2025-12-04T16:00:00,Delivered,CMP000008,Post-Demo Follow Up
HEM002493,HS101457,LED001457,2026-02-28T01:00:00,Delivered,CMP000006,Nurture 2 - Case Study
HEM002494,HS100405,LED000405,2026-02-13T09:00:00,Opened,CMP000034,CRM Audit Offer
HEM002495,HS102490,LED002490,2026-06-30T00:00:00,Delivered,CMP000005,Nurture 1 - Pain Point
HEM002496,HS102269,LED002269,2026-06-30T00:00:00,Delivered,CMP000027,CRM Audit Offer
HEM002497,HS100292,LED000292,2025-04-06T15:00:00,Delivered,CMP000019,Quarterly Newsletter
HEM002498,HS101460,LED001460,2026-05-23T02:00:00,Opened,,Nurture 1 - Pain Point
HEM002499,HS104163,LED004163,2026-06-30T00:00:00,Delivered,CMP000026,Nurture 2 - Case Study
HEM002500,HS101271,LED001271,2026-06-21T14:00:00,Opened,CMP000005,Webinar Invite
HEM002501,HS103931,LED003931,2026-06-20T11:00:00,Delivered,CMP000033,Quarterly Newsletter
HEM002502,,LED003643,2025-06-05T05:00:00,Delivered,,Webinar Invite
HEM002503,HS103272,LED003272,2025-07-23T02:00:00,Delivered,CMP000021,Post-Demo Follow Up
HEM002504,HS103133,LED003133,2026-02-19T08:00:00,Delivered,CMP000016,Nurture 2 - Case Study
HEM002505,HS102975,LED002975,2025-07-05T02:00:00,Opened,,Nurture 2 - Case Study
HEM002506,HS102959,LED002959,2025-12-05T19:00:00,Bounced,CMP000034,Nurture 1 - Pain Point
HEM002507,HS102802,LED002802,2025-08-14T19:00:00,Unsubscribed,CMP000024,Webinar Invite
HEM002508,HS103637,LED003637,2025-05-18T15:00:00,Opened,CMP000004,Quarterly Newsletter
HEM002509,HS100412,LED000412,2025-06-07T00:00:00,Delivered,CMP000016,Nurture 1 - Pain Point
HEM002510,HS101765,LED001765,2026-06-20T01:00:00,Delivered,CMP000011,Webinar Invite
HEM002511,HS103030,LED003030,2026-06-30T00:00:00,Opened,CMP000022,CRM Audit Offer
HEM002512,HS102187,LED002187,2025-09-06T10:00:00,Delivered,CMP000004,Webinar Invite
HEM002513,HS101345,LED001345,2026-06-12T12:00:00,Opened,CMP000023,Nurture 2 - Case Study
HEM002514,HS100511,LED000511,2025-11-26T14:00:00,Opened,CMP000001,Nurture 2 - Case Study
HEM002515,HS102551,LED002551,2026-05-28T08:00:00,Bounced,CMP000008,Nurture 2 - Case Study
HEM002516,HS102929,LED002929,2025-07-14T08:00:00,Delivered,CMP000029,Nurture 2 - Case Study
HEM002517,,LED002496,2026-05-09T20:00:00,Bounced,CMP000002,Post-Demo Follow Up
HEM002518,HS100968,LED000968,2025-11-21T08:00:00,Opened,CMP000016,Post-Demo Follow Up
HEM002519,HS100686,LED000686,2025-06-20T13:00:00,Bounced,CMP000007,CRM Audit Offer
HEM002520,HS103770,LED003770,2025-11-04T17:00:00,Clicked,CMP000003,Nurture 2 - Case Study
HEM002521,HS103684,LED003684,2026-04-21T14:00:00,Delivered,CMP000004,Nurture 1 - Pain Point
HEM002522,HS101230,LED001230,2026-06-30T00:00:00,Replied,CMP000009,Nurture 2 - Case Study
HEM002523,HS100560,LED000560,2025-07-23T19:00:00,Unsubscribed,CMP000011,Nurture 2 - Case Study
HEM002524,HS102884,LED002884,2025-11-28T07:00:00,Clicked,,Quarterly Newsletter
HEM002525,HS102452,LED002452,2025-12-24T15:00:00,Delivered,CMP000026,Nurture 2 - Case Study
HEM002526,HS103818,LED003818,2025-05-12T21:00:00,Opened,CMP000034,Nurture 1 - Pain Point
HEM002527,HS100668,LED000668,2026-04-29T04:00:00,Delivered,CMP000003,CRM Audit Offer
HEM002528,,LED002746,2026-06-30T00:00:00,Delivered,CMP000005,Quarterly Newsletter
HEM002529,HS101221,LED001221,2025-05-23T16:00:00,Delivered,CMP000018,Quarterly Newsletter
HEM002530,HS101659,LED001659,2025-10-26T17:00:00,Clicked,CMP000032,Nurture 1 - Pain Point
HEM002531,HS101783,LED001783,2025-05-15T16:00:00,Clicked,CMP000032,CRM Audit Offer
HEM002532,HS102596,LED002596,2025-04-19T13:00:00,Opened,CMP000009,Nurture 2 - Case Study
HEM002533,HS102843,LED002843,2025-09-09T02:00:00,Delivered,,Nurture 2 - Case Study
HEM002534,HS100100,LED000100,2025-10-07T21:00:00,Delivered,CMP000017,Post-Demo Follow Up
HEM002535,,LED000526,2025-06-10T07:00:00,Opened,CMP000004,Nurture 2 - Case Study
HEM002536,HS103960,LED003960,2025-08-22T12:00:00,Delivered,CMP000025,CRM Audit Offer
HEM002537,,LED000740,2025-08-16T23:00:00,Opened,,CRM Audit Offer
HEM002538,HS102619,LED002619,2025-08-31T10:00:00,Unsubscribed,CMP000017,Webinar Invite
HEM002539,HS101710,LED001710,2026-06-14T11:00:00,Opened,CMP000012,Quarterly Newsletter
HEM002540,HS100765,LED000765,2026-05-25T03:00:00,Opened,,CRM Audit Offer
HEM002541,HS103309,LED003309,2025-02-14T19:00:00,Delivered,,CRM Audit Offer
HEM002542,HS102321,LED002321,2026-04-09T18:00:00,Unsubscribed,CMP000001,Nurture 1 - Pain Point
HEM002543,HS103605,LED003605,2026-01-22T04:00:00,Clicked,CMP000014,CRM Audit Offer
