task_id,activity_date,owner_id,related_object_type,related_object_id,task_type,subject,status,outcome,duration_minutes,logged_in_system
TSK002078,2025-03-03,USR000011,Contact,CON003075,Call,Call - Left Voicemail,Completed,Left Voicemail,10,Gong
TSK002079,2026-04-21,USR000007,Lead,LED002897,Email,Email - Replied,Completed,Replied,60,HubSpot
TSK002080,2026-01-12,USR000003,Contact,CON000713,Call,Call - Completed,Open,Completed,15,HubSpot
TSK002081,2025-09-05,USR000013,Lead,LED000802,Follow-up,Follow-up - No Response,Completed,No Response,10,Gong
TSK002082,2025-10-18,USR000015,Contact,CON000957,Meeting,Meeting - Connected,Completed,Connected,5,Manual
TSK002083,2025-07-01,USR000026,Contact,CON000304,LinkedIn Touch,LinkedIn Touch - Completed,Open,Completed,45,Salesforce
TSK002084,2025-10-03,USR000023,Opportunity,OPP000728,Follow-up,Follow-up - Replied,Completed,Replied,10,HubSpot
TSK002085,2026-05-07,USR000004,Contact,CON001862,Follow-up,Follow-up - Replied,Open,Replied,10,Outreach
TSK002086,2025-02-14,USR000007,Opportunity,OPP000589,LinkedIn Touch,LinkedIn Touch - Completed,Completed,Completed,10,HubSpot
TSK002087,2026-04-16,USR000019,Lead,LED002948,Meeting,Meeting - Connected,Completed,Connected,15,Outreach
TSK002088,2025-07-30,USR000019,Lead,LED004161,Call,Call - Completed,Completed,Completed,10,Manual
TSK002089,2025-06-26,USR000014,Lead,LED002472,Call,Call - Connected,Completed,Connected,30,Salesforce
TSK002090,2025-09-21,USR000022,Lead,LED000420,Email,Email - Replied,Completed,Replied,15,Salesforce
TSK002091,2025-05-22,USR000017,Contact,CON000983,Call,Call - Connected,Completed,Connected,5,Manual
TSK002092,2026-01-21,USR000015,Lead,LED001506,Demo,Demo - Completed,Completed,Completed,30,Gong
TSK002093,2025-08-19,USR000025,Contact,CON001909,Demo,Demo - Completed,Completed,Completed,30,Outreach
TSK002094,2026-04-17,USR000014,Lead,LED003157,Follow-up,Follow-up - No Response,Completed,No Response,15,Outreach
TSK002095,2026-02-17,USR000021,Lead,LED000588,Email,Email - Opened,Open,Opened,5,HubSpot
TSK002096,2025-08-18,USR000008,Contact,CON000118,Call,Call - Left Voicemail,Completed,Left Voicemail,45,HubSpot
TSK002097,2025-12-30,USR000013,Contact,CON002307,Email,Email - Sent,Completed,Sent,10,Gong
TSK002098,2025-08-07,USR000021,Lead,LED002528,Meeting,Meeting - Left Voicemail,Completed,Left Voicemail,30,Gong
TSK002099,2025-05-07,USR000015,Lead,LED000589,Demo,Demo - Left Voicemail,Completed,Left Voicemail,10,Outreach
TSK002100,2026-01-09,USR000026,Contact,CON001541,Internal Note,Internal Note - Pending,Completed,Pending,10,Salesforce
TSK002101,2026-05-08,USR000002,Lead,LED002302,Email,Email - Clicked,Completed,Clicked,45,Manual
TSK002102,2025-04-09,USR000016,Lead,LED003499,Email,Email - Opened,Completed,Opened,15,Manual
TSK002103,2025-05-05,USR000002,Contact,CON000086,Email,Email - Sent,Completed,Sent,15,Outreach
TSK002104,2025-09-16,USR000014,Contact,CON001633,LinkedIn Touch,LinkedIn Touch - Pending,Completed,Pending,20,HubSpot
TSK002105,2025-03-04,USR000020,Contact,CON002604,Email,Email - Replied,Open,Replied,10,Gong
TSK002106,2025-12-06,USR000018,Contact,CON001230,Call,Call - Left Voicemail,Completed,Left Voicemail,20,HubSpot
TSK002107,2026-05-17,USR000022,Contact,CON002248,Email,Email - Clicked,Completed,Clicked,45,Manual
TSK002108,2026-03-10,USR000018,Lead,LED000499,Follow-up,Follow-up - Pending,Completed,Pending,30,Salesforce
TSK002109,2025-02-19,USR000016,Lead,LED001413,Email,Email - Replied,Completed,Replied,30,Gong
TSK002110,2026-06-26,USR000012,Opportunity,OPP001351,LinkedIn Touch,LinkedIn Touch - Completed,Completed,Completed,20,Gong
TSK002111,2025-12-01,USR000001,Lead,LED000642,Email,Email - Opened,Completed,Opened,20,HubSpot
TSK002112,2026-05-23,USR000009,Lead,LED000585,Follow-up,Follow-up - Pending,Completed,Pending,10,Gong
TSK002113,2025-05-10,USR000022,Lead,LED000314,Follow-up,Follow-up - Replied,Completed,Replied,15,Salesforce
TSK002114,2025-09-18,USR000008,Opportunity,OPP000462,Call,Call - Connected,Completed,Connected,10,Salesforce
TSK002115,2025-07-09,USR000027,Opportunity,OPP000877,Email,Email - Opened,Completed,Opened,30,Gong
TSK002116,2026-05-11,USR000012,Lead,LED002678,Call,Call - Left Voicemail,Completed,Left Voicemail,30,Gong
TSK002117,2025-12-30,USR000028,Contact,CON000746,Email,Email - Sent,Completed,Sent,15,Gong
TSK002118,2026-03-04,USR000002,Lead,LED000300,Meeting,Meeting - Left Voicemail,Completed,Left Voicemail,15,Salesforce
TSK002119,2025-04-27,USR000028,Lead,LED002388,Email,Email - Replied,Completed,Replied,15,Outreach
TSK002120,2025-02-10,USR000013,Contact,CON000523,Follow-up,Follow-up - Replied,Open,Replied,10,Manual
TSK002121,2025-03-10,USR000011,Lead,LED003309,Demo,Demo - Left Voicemail,Completed,Left Voicemail,60,Outreach
TSK002122,2026-06-01,USR000023,Lead,LED002199,Follow-up,Follow-up - No Response,Completed,No Response,15,Gong
TSK002123,2026-04-23,USR000011,Contact,CON001903,Email,Email - Clicked,Completed,Clicked,30,Outreach
TSK002124,2025-11-02,USR000020,Contact,CON002139,Call,Call - Completed,Open,Completed,30,Salesforce
TSK002125,2025-12-03,USR000027,Opportunity,OPP000904,Call,Call - Rescheduled,Completed,Rescheduled,30,Manual
TSK002126,2025-02-23,USR000003,Contact,CON000746,Meeting,Meeting - Connected,Completed,Connected,20,Gong
TSK002127,2026-01-30,USR000017,Lead,LED001967,Follow-up,Follow-up - Pending,Completed,Pending,10,Manual
TSK002128,2025-03-06,USR000001,Opportunity,OPP000137,Call,Call - Left Voicemail,Completed,Left Voicemail,60,Outreach
TSK002129,2025-10-07,USR000011,Opportunity,OPP000724,Call,Call - Connected,Completed,Connected,30,Gong
TSK002130,2025-02-11,USR000019,Lead,LED003798,Meeting,Meeting - Completed,Completed,Completed,5,Outreach
TSK002131,2025-04-10,USR000021,Lead,LED002609,Meeting,Meeting - Connected,Completed,Connected,15,HubSpot
TSK002132,2025-11-14,USR000028,Lead,LED002096,Internal Note,Internal Note - Replied,Open,Replied,5,Salesforce
TSK002133,2025-10-06,USR000014,Lead,LED002964,Call,Call - Rescheduled,Completed,Rescheduled,10,Salesforce
TSK002134,2026-04-14,USR000014,Contact,CON002297,Demo,Demo - Left Voicemail,Completed,Left Voicemail,5,HubSpot
TSK002135,2025-06-05,USR000009,Lead,LED002712,Meeting,Meeting - Left Voicemail,Completed,Left Voicemail,20,HubSpot
TSK002136,2025-10-07,USR000024,Opportunity,OPP000805,Meeting,Meeting - Completed,Completed,Completed,15,HubSpot
TSK002137,2025-08-27,USR000013,Lead,LED000076,LinkedIn Touch,LinkedIn Touch - No Response,Completed,No Response,5,Outreach
TSK002138,2026-03-14,USR000028,Lead,LED000561,Call,Call - Rescheduled,Completed,Rescheduled,5,HubSpot
TSK002139,2025-09-16,USR000023,Lead,LED000926,Email,Email - Sent,Open,Sent,15,Outreach
TSK002140,2025-04-12,USR000004,Lead,LED003374,Email,Email - Clicked,Open,Clicked,30,Outreach
TSK002141,2025-12-28,USR000014,Lead,LED002546,Email,Email - Opened,Open,Opened,30,Manual
TSK002142,2025-03-20,USR000012,Contact,CON000816,Meeting,Meeting - Completed,Completed,Completed,45,HubSpot
TSK002143,2025-11-29,USR000015,Lead,LED001792,Email,Email - Sent,Completed,Sent,45,Gong
TSK002144,2025-05-16,USR000005,Contact,CON000577,LinkedIn Touch,LinkedIn Touch - Replied,Open,Replied,30,Salesforce
TSK002145,2025-05-27,USR000004,Contact,CON001178,Call,Call - Completed,Open,Completed,20,Manual
TSK002146,2025-04-02,USR000015,Contact,CON002620,Follow-up,Follow-up - Replied,Completed,Replied,5,Outreach
TSK002147,2026-05-29,USR000006,Contact,CON001593,Follow-up,Follow-up - No Response,Completed,No Response,45,Salesforce
TSK002148,2026-04-06,USR000017,Contact,CON001949,Follow-up,Follow-up - Completed,Completed,Completed,30,Salesforce
TSK002149,2025-12-03,USR000002,Opportunity,OPP001321,Email,Email - Bounced,Completed,Bounced,15,HubSpot
TSK002150,2025-08-26,USR000005,Lead,LED003933,LinkedIn Touch,LinkedIn Touch - No Response,Completed,No Response,5,Manual
TSK002151,2025-10-25,USR000002,Contact,CON000457,LinkedIn Touch,LinkedIn Touch - No Response,Completed,No Response,20,Outreach
TSK002152,2025-10-08,USR000028,Lead,LED004161,Call,Call - Completed,Completed,Completed,5,Manual
TSK002153,2025-04-27,USR000012,Opportunity,OPP000848,LinkedIn Touch,LinkedIn Touch - No Response,Completed,No Response,30,Gong
TSK002154,2026-05-08,USR000018,Lead,LED002182,Email,Email - Replied,Completed,Replied,10,Outreach
TSK002155,2026-06-05,USR000027,Lead,LED002291,Email,Email - Opened,Completed,Opened,45,Gong
TSK002156,2026-02-20,USR000021,Lead,LED000055,Call,Call - Connected,Completed,Connected,15,Gong
TSK002157,2025-10-10,USR000022,Contact,CON000118,Email,Email - Sent,Completed,Sent,20,Outreach
TSK002158,2025-06-20,USR000001,Contact,CON000649,Call,Call - Connected,Completed,Connected,30,Manual
TSK002159,2026-03-11,USR000025,Opportunity,OPP001389,LinkedIn Touch,LinkedIn Touch - No Response,Completed,No Response,10,Outreach
TSK002160,2025-01-19,USR000012,Lead,LED000042,Meeting,Meeting - Left Voicemail,Completed,Left Voicemail,10,Gong
TSK002161,2025-08-02,USR000006,Contact,CON002963,Call,Call - No Show,Completed,No Show,10,HubSpot
TSK002162,2025-09-03,USR000028,Contact,CON002420,Meeting,Meeting - Connected,Completed,Connected,30,Manual
TSK002163,2025-03-28,USR000009,Opportunity,OPP000551,Call,Call - Rescheduled,Completed,Rescheduled,45,Manual
TSK002164,2025-02-26,USR000027,Contact,CON000862,Call,Call - Connected,Completed,Connected,5,Gong
TSK002165,2025-03-06,USR000027,Lead,LED000932,Email,Email - Clicked,Open,Clicked,15,Outreach
TSK002166,2025-03-31,USR000019,Contact,CON001278,Email,Email - Sent,Completed,Sent,30,Outreach
TSK002167,2026-04-26,USR000012,Contact,CON002425,Call,Call - Connected,Completed,Connected,60,HubSpot
TSK002168,2025-11-29,USR000012,Lead,LED001066,Demo,Demo - No Show,Open,No Show,10,Manual
TSK002169,2025-02-06,USR000019,Lead,LED001922,Meeting,Meeting - Connected,Completed,Connected,10,Manual
TSK002170,2025-07-30,USR000024,Lead,LED001228,Email,Email - Bounced,Completed,Bounced,10,HubSpot
TSK002171,2026-04-17,USR000024,Contact,CON001363,Call,Call - Left Voicemail,Completed,Left Voicemail,15,HubSpot
TSK002172,2026-02-05,USR000013,Opportunity,OPP000653,Meeting,Meeting - No Show,Completed,No Show,30,Gong
TSK002173,2025-11-17,USR000028,Lead,LED003533,Call,Call - Connected,Completed,Connected,10,Salesforce
TSK002174,2025-05-30,USR000009,Lead,LED002210,Call,Call - Connected,Completed,Connected,30,Outreach
TSK002175,2025-03-22,USR000022,Opportunity,OPP000335,Follow-up,Follow-up - Completed,Open,Completed,5,Gong
TSK002176,2025-11-16,USR000001,Opportunity,OPP000478,Call,Call - Connected,Completed,Connected,15,Manual
TSK002177,2025-02-01,USR000024,Lead,LED000655,Meeting,Meeting - Completed,Completed,Completed,15,Manual
TSK002178,2025-02-02,USR000007,Opportunity,OPP001465,Follow-up,Follow-up - Replied,Completed,Replied,15,Gong
TSK002179,2025-04-12,USR000003,Contact,CON001265,LinkedIn Touch,LinkedIn Touch - Replied,Completed,Replied,5,Manual
TSK002180,2025-01-10,USR000018,Contact,CON001792,Internal Note,Internal Note - Pending,Completed,Pending,15,Outreach
TSK002181,2026-05-08,USR000013,Lead,LED001263,Email,Email - Replied,Completed,Replied,15,Outreach
TSK002182,2026-05-15,USR000015,Opportunity,OPP001238,Demo,Demo - No Show,Completed,No Show,15,Gong
TSK002183,2026-06-10,USR000007,Contact,CON003431,LinkedIn Touch,LinkedIn Touch - Completed,Completed,Completed,10,HubSpot
TSK002184,2025-09-20,USR000010,Opportunity,OPP000910,Call,Call - Completed,Completed,Completed,10,Manual
TSK002185,2025-11-23,USR000001,Lead,LED001269,LinkedIn Touch,LinkedIn Touch - Completed,Completed,Completed,20,Salesforce
TSK002186,2025-03-07,USR000019,Lead,LED000269,Demo,Demo - Completed,Completed,Completed,15,Gong
TSK002187,2026-01-05,USR000009,Contact,CON000974,Demo,Demo - Completed,Completed,Completed,30,Salesforce
TSK002188,2025-10-07,USR000002,Contact,CON001871,Email,Email - Sent,Completed,Sent,20,Manual
TSK002189,2026-03-24,USR000014,Contact,CON000749,Follow-up,Follow-up - Pending,Completed,Pending,5,Outreach
TSK002190,2025-01-30,USR000013,Contact,CON002689,Email,Email - Sent,Completed,Sent,20,Gong
TSK002191,2026-04-22,USR000007,Lead,LED001795,Email,Email - Sent,Open,Sent,5,Gong
TSK002192,2025-06-24,USR000011,Opportunity,OPP001566,Email,Email - Replied,Completed,Replied,30,Gong
TSK002193,2025-02-14,USR000008,Opportunity,OPP000707,Meeting,Meeting - No Show,Completed,No Show,15,Gong
TSK002194,2025-01-01,USR000016,Opportunity,OPP001483,Call,Call - Completed,Completed,Completed,10,HubSpot
TSK002195,2026-04-28,USR000017,Contact,CON001151,Call,Call - Connected,Completed,Connected,5,Manual
TSK002196,2025-10-17,USR000022,Lead,LED002812,LinkedIn Touch,LinkedIn Touch - Pending,Completed,Pending,10,Salesforce
TSK002197,2025-06-10,USR000028,Lead,LED003067,Email,Email - Replied,Completed,Replied,15,Manual
TSK002198,2025-03-23,USR000022,Lead,LED000420,Email,Email - Opened,Completed,Opened,10,HubSpot
TSK002199,2025-02-20,USR000013,Lead,LED001136,Email,Email - Opened,Completed,Opened,10,Salesforce
TSK002200,2025-08-01,USR000020,Lead,LED003928,Follow-up,Follow-up - Completed,Open,Completed,30,HubSpot
TSK002201,2025-08-08,USR000005,Contact,CON003301,Meeting,Meeting - Completed,Completed,Completed,30,Manual
TSK002202,2025-09-08,USR000002,Lead,LED003071,Call,Call - Completed,Open,Completed,15,Manual
TSK002203,2025-08-24,USR000005,Contact,CON000471,LinkedIn Touch,LinkedIn Touch - Completed,Completed,Completed,15,Outreach
TSK002204,2025-07-27,USR000008,Opportunity,OPP000124,Call,Call - Left Voicemail,Completed,Left Voicemail,20,Outreach
TSK002205,2025-03-13,USR000025,Contact,CON000377,Demo,Demo - Left Voicemail,Completed,Left Voicemail,10,Salesforce
TSK002206,2025-10-28,USR000016,Lead,LED000573,Email,Email - Opened,Completed,Opened,10,Gong
TSK002207,2025-07-07,USR000006,Contact,CON001853,Email,Email - Bounced,Completed,Bounced,45,Gong
TSK002208,2026-04-19,USR000028,Contact,CON003110,Email,Email - Sent,Completed,Sent,20,Outreach
TSK002209,2025-03-03,USR000023,Opportunity,OPP001345,Demo,Demo - Rescheduled,Completed,Rescheduled,30,HubSpot
TSK002210,2026-03-05,USR000010,Contact,CON002769,Email,Email - Replied,Completed,Replied,20,Outreach
TSK002211,2026-06-21,USR000009,Lead,LED001354,Meeting,Meeting - Connected,Completed,Connected,15,Gong
TSK002212,2026-01-21,USR000002,Lead,LED001187,Meeting,Meeting - Connected,Completed,Connected,5,HubSpot
TSK002213,2026-05-17,USR000012,Opportunity,OPP000604,Email,Email - Sent,Completed,Sent,10,HubSpot
TSK002214,2025-01-06,USR000026,Opportunity,OPP001540,Email,Email - Clicked,Open,Clicked,10,Manual
TSK002215,2026-02-28,USR000016,Contact,CON000096,Email,Email - Sent,Completed,Sent,45,Manual
TSK002216,2025-11-28,USR000006,Lead,LED003536,Demo,Demo - Left Voicemail,Completed,Left Voicemail,60,Outreach
TSK002217,2025-02-16,USR000018,Opportunity,OPP000493,LinkedIn Touch,LinkedIn Touch - Replied,Completed,Replied,15,HubSpot
TSK002218,2025-01-08,USR000011,Contact,CON001778,Demo,Demo - No Show,Open,No Show,10,HubSpot
TSK002219,2025-08-25,USR000023,Lead,LED001553,Email,Email - Sent,Completed,Sent,15,Manual
TSK002220,2025-06-08,USR000013,Lead,LED004041,Email,Email - Opened,Completed,Opened,60,Salesforce
TSK002221,2025-07-25,USR000010,Lead,LED003049,Demo,Demo - Completed,Completed,Completed,20,Salesforce
TSK002222,2025-06-16,USR000007,Lead,LED003521,Call,Call - Completed,Open,Completed,30,HubSpot
TSK002223,2025-05-28,USR000017,Lead,LED001460,Email,Email - Replied,Completed,Replied,20,Manual
TSK002224,2025-04-28,USR000006,Lead,LED003435,Follow-up,Follow-up - No Response,Open,No Response,30,Salesforce
TSK002225,2025-07-22,USR000015,Contact,CON001562,Demo,Demo - Left Voicemail,Completed,Left Voicemail,20,Manual
TSK002226,2025-05-19,USR000027,Lead,LED003505,Email,Email - Clicked,Completed,Clicked,10,Salesforce
TSK002227,2025-10-18,USR000005,Contact,CON003107,Email,Email - Clicked,Completed,Clicked,5,Manual
TSK002228,2025-04-27,USR000016,Contact,CON000261,Follow-up,Follow-up - Completed,Completed,Completed,10,Outreach
TSK002229,2025-10-20,USR000017,Contact,CON002075,Email,Email - Sent,Completed,Sent,15,Gong
TSK002230,2025-09-18,USR000005,Contact,CON001292,Demo,Demo - Connected,Open,Connected,60,HubSpot
TSK002231,2026-03-11,USR000010,Opportunity,OPP000271,LinkedIn Touch,LinkedIn Touch - Pending,Completed,Pending,45,Gong
TSK002232,2025-10-19,USR000023,Lead,LED000572,Follow-up,Follow-up - Completed,Completed,Completed,30,Manual
TSK002233,2025-05-12,USR000012,Lead,LED003962,Email,Email - Opened,Completed,Opened,45,Outreach
TSK002234,2025-04-12,USR000019,Lead,LED003877,Email,Email - Opened,Completed,Opened,5,Outreach
TSK002235,2026-03-14,USR000025,Lead,LED001198,Email,Email - Opened,Completed,Opened,15,HubSpot
TSK002236,2025-10-01,USR000003,Contact,CON002044,Email,Email - Replied,Completed,Replied,10,Salesforce
TSK002237,2026-01-15,USR000019,Lead,LED002006,Follow-up,Follow-up - Pending,Completed,Pending,10,Outreach
TSK002238,2025-01-21,USR000015,Lead,LED001051,Call,Call - Left Voicemail,Open,Left Voicemail,15,Outreach
TSK002239,2025-08-08,USR000028,Opportunity,OPP000717,Demo,Demo - Left Voicemail,Completed,Left Voicemail,5,HubSpot
TSK002240,2025-06-05,USR000004,Opportunity,OPP000960,Meeting,Meeting - Connected,Completed,Connected,10,Outreach
TSK002241,2025-07-03,USR000008,Lead,LED002060,Demo,Demo - Connected,Completed,Connected,15,Manual
TSK002242,2026-04-05,USR000022,Opportunity,OPP000113,LinkedIn Touch,LinkedIn Touch - Replied,Completed,Replied,30,Gong
TSK002243,2025-11-22,USR000015,Lead,LED000834,Email,Email - Replied,Open,Replied,10,Outreach
TSK002244,2025-12-04,USR000025,Lead,LED003609,Call,Call - Left Voicemail,Completed,Left Voicemail,10,Manual
TSK002245,2026-01-31,USR000024,Lead,LED001643,Email,Email - Sent,Completed,Sent,10,Salesforce
TSK002246,2025-10-10,USR000011,Opportunity,OPP000169,Demo,Demo - Connected,Completed,Connected,10,Salesforce
TSK002247,2025-11-30,USR000024,Contact,CON003230,LinkedIn Touch,LinkedIn Touch - Replied,Completed,Replied,5,Outreach
TSK002248,2025-09-15,USR000002,Lead,LED000193,Follow-up,Follow-up - Pending,Completed,Pending,10,Outreach
TSK002249,2025-08-17,USR000004,Contact,CON001103,Meeting,Meeting - Rescheduled,Completed,Rescheduled,20,Outreach
TSK002250,2026-06-13,USR000007,Lead,LED002297,Email,Email - Opened,Completed,Opened,15,Gong
TSK002251,2025-09-05,USR000020,Lead,LED003005,Call,Call - Completed,Completed,Completed,20,Gong
TSK002252,2025-11-17,USR000019,Lead,LED003328,Demo,Demo - Connected,Completed,Connected,5,Outreach
TSK002253,2026-02-15,USR000026,Contact,CON002356,Demo,Demo - Left Voicemail,Completed,Left Voicemail,15,Salesforce
TSK002254,2025-11-27,USR000004,Contact,CON000347,Follow-up,Follow-up - Completed,Completed,Completed,10,HubSpot
TSK002255,2025-03-17,USR000026,Contact,CON001330,Call,Call - Left Voicemail,Completed,Left Voicemail,30,Outreach
TSK002256,2025-10-24,USR000003,Lead,LED000748,Email,Email - Sent,Completed,Sent,10,Salesforce
TSK002257,2025-06-17,USR000009,Contact,CON000279,Meeting,Meeting - Connected,Completed,Connected,10,Gong
TSK002258,2025-10-27,USR000019,Contact,CON000261,Call,Call - Left Voicemail,Completed,Left Voicemail,5,Salesforce
TSK002259,2025-12-14,USR000004,Lead,LED001090,Call,Call - Connected,Completed,Connected,45,Manual
TSK002260,2025-08-02,USR000014,Contact,CON002343,Call,Call - Connected,Completed,Connected,45,HubSpot
TSK002261,2025-04-22,USR000020,Lead,LED001129,Call,Call - Connected,Completed,Connected,5,HubSpot
TSK002262,2025-11-03,USR000008,Lead,LED000383,Demo,Demo - No Show,Open,No Show,45,HubSpot
