campaign_member_id,campaign_id,lead_id,contact_id,member_type,status,first_responded_date
CM001488,CMP000032,LED003076,,Lead,Clicked,2025-12-11
CM001489,CMP000036,LED001951,,Lead,Sent,
CM001490,CMP000031,LED003132,,Lead,Attended,2025-11-17
CM001491,CMP000001,LED002759,,Lead,Clicked,2025-11-06
CM001492,CMP000031,LED002898,,Lead,Opened,
CM001493,CMP000023,LED001096,,Lead,Sent,
CM001494,CMP000029,LED003862,,Lead,Opened,
CM001495,CMP000004,LED002382,,Lead,Sent,
CM001496,CMP000012,LED003487,,Lead,Opened,
CM001497,CMP000030,LED000508,,Lead,Converted,2026-06-09
CM001498,CMP000027,LED000008,,Lead,Opened,
CM001499,CMP000015,LED003301,,Lead,Attended,2025-08-18
CM001500,CMP000003,LED003907,,Lead,Opened,
CM001501,CMP000011,LED003719,,Lead,Clicked,2026-03-19
CM001502,CMP000011,LED002371,,Lead,Sent,
CM001503,CMP000007,LED003373,,Lead,Attended,2026-03-11
CM001504,CMP000030,LED003373,,Lead,Opened,
CM001505,CMP000031,LED000379,,Lead,Sent,
CM001506,CMP000026,LED003005,,Lead,Converted,2026-02-03
CM001507,CMP000031,LED000679,,Lead,Clicked,2025-12-04
CM001508,CMP000023,LED000679,,Lead,Converted,2025-09-28
CM001509,CMP000024,LED003739,,Lead,Opened,
CM001510,CMP000006,LED003418,,Lead,Sent,
CM001511,CMP000022,LED003418,,Lead,Opened,
CM001512,CMP000005,LED001012,,Lead,Converted,2025-04-22
CM001513,CMP000011,LED001012,,Lead,Sent,
CM001514,CMP000029,LED001601,,Lead,Sent,
CM001515,CMP000003,LED004040,,Lead,Opened,
CM001516,CMP000026,LED000066,,Lead,Sent,
CM001517,CMP000020,LED001721,,Lead,Sent,
CM001518,CMP000025,LED003366,,Lead,Clicked,2025-08-18
CM001519,CMP000024,LED003366,,Lead,Opened,
CM001520,CMP000035,LED003665,,Lead,Sent,
CM001521,CMP000036,LED002283,,Lead,Sent,
CM001522,CMP000023,LED000680,,Lead,Sent,
CM001523,CMP000011,LED000680,,Lead,Clicked,2026-04-27
CM001524,CMP000016,LED002100,,Lead,Sent,
CM001525,CMP000036,LED002100,,Lead,Sent,
CM001526,CMP000007,LED000782,,Lead,Sent,
CM001527,CMP000032,LED003966,,Lead,Attended,2026-01-15
CM001528,CMP000020,LED003966,,Lead,Sent,
CM001529,CMP000010,LED003919,,Lead,Opened,
CM001530,CMP000036,LED001624,,Lead,Opened,
CM001531,CMP000026,LED003085,,Lead,Clicked,2026-03-18
CM001532,CMP000033,LED003239,,Lead,Attended,2025-12-10
CM001533,CMP000024,LED002576,,Lead,Attended,2025-10-25
CM001534,CMP000014,LED002324,,Lead,Clicked,2025-01-09
CM001535,CMP000018,LED000884,,Lead,Clicked,2025-06-24
CM001536,CMP000001,LED001092,,Lead,Opened,
CM001537,CMP000018,LED000383,,Lead,Attended,2025-06-13
CM001538,CMP000025,LED001396,,Lead,Clicked,2025-08-27
CM001539,CMP000023,LED003603,,Lead,Sent,
CM001540,CMP000026,LED001564,,Lead,Attended,2026-02-25
CM001541,CMP000018,LED001564,,Lead,Attended,2025-08-27
CM001542,CMP000011,LED002635,,Lead,Opened,
CM001543,CMP000028,LED000032,,Lead,Opened,
CM001544,CMP000023,LED002359,,Lead,Opened,
CM001545,CMP000016,LED002359,,Lead,Clicked,2026-02-05
CM001546,CMP000015,LED001785,,Lead,Converted,2025-08-18
CM001547,CMP000011,LED003106,,Lead,Converted,2026-05-07
CM001548,CMP000032,LED000611,,Lead,Clicked,2025-10-24
CM001549,CMP000007,LED000571,,Lead,Converted,2026-01-31
CM001550,CMP000001,LED000571,,Lead,Opened,
CM001551,CMP000025,LED000344,,Lead,Clicked,2025-08-28
CM001552,CMP000020,LED004148,,Lead,Sent,
CM001553,CMP000004,LED003015,,Lead,Opened,
CM001554,CMP000019,LED003015,,Lead,Clicked,2026-01-23
CM001555,CMP000014,LED003988,,Lead,Sent,
CM001556,CMP000007,LED003284,,Lead,Attended,2026-02-07
CM001557,CMP000003,LED002046,,Lead,Opened,
CM001558,CMP000028,LED004124,,Lead,Attended,2026-06-10
CM001559,CMP000001,LED003669,,Lead,Opened,
CM001560,CMP000022,LED003669,,Lead,Opened,
CM001561,CMP000004,LED001425,,Lead,Sent,
CM001562,CMP000021,LED001425,,Lead,Converted,2025-08-31
CM001563,CMP000003,LED002233,,Lead,Converted,2026-05-12
CM001564,CMP000033,LED001136,,Lead,Attended,2025-12-04
CM001565,CMP000008,LED002310,,Lead,Sent,
CM001566,CMP000007,LED003977,,Lead,Converted,2026-03-05
CM001567,CMP000017,LED003977,,Lead,Opened,
CM001568,CMP000007,LED000842,,Lead,Sent,
CM001569,CMP000006,LED002719,,Lead,Sent,
CM001570,CMP000030,LED002719,,Lead,Attended,2026-05-28
CM001571,CMP000009,LED001335,,Lead,Clicked,2026-02-28
CM001572,CMP000036,LED000966,,Lead,Sent,
CM001573,CMP000016,LED000529,,Lead,Clicked,2026-03-13
CM001574,CMP000003,LED000177,,Lead,Sent,
CM001575,CMP000028,LED000177,,Lead,Opened,
CM001576,CMP000009,LED000423,,Lead,Sent,
CM001577,CMP000020,LED000423,,Lead,Sent,
CM001578,CMP000033,LED001865,,Lead,Sent,
CM001579,CMP000009,LED001865,,Lead,Sent,
CM001580,CMP000006,LED003510,,Lead,Attended,2026-03-08
CM001581,CMP000031,LED003510,,Lead,Clicked,2025-11-13
CM001582,CMP000021,LED002196,,Lead,Clicked,2025-09-28
CM001583,CMP000036,LED000573,,Lead,Converted,2025-12-15
CM001584,CMP000006,LED003533,,Lead,Opened,
CM001585,CMP000014,LED000289,,Lead,Clicked,2025-02-21
CM001586,CMP000008,LED001407,,Lead,Sent,
CM001587,CMP000017,LED001407,,Lead,Attended,2025-03-06
CM001588,CMP000035,LED001418,,Lead,Clicked,2025-07-31
CM001589,CMP000023,LED003013,,Lead,Attended,2025-09-15
CM001590,CMP000029,LED001860,,Lead,Sent,
CM001591,CMP000009,LED003947,,Lead,Opened,
CM001592,CMP000005,LED002289,,Lead,Opened,
CM001593,CMP000012,LED001627,,Lead,Sent,
CM001594,CMP000011,LED001627,,Lead,Converted,2026-03-12
CM001595,CMP000018,LED003649,,Lead,Opened,
CM001596,CMP000006,LED001337,,Lead,Sent,
CM001597,CMP000025,LED002026,,Lead,Sent,
CM001598,CMP000014,LED002026,,Lead,Converted,2025-03-01
CM001599,CMP000016,LED003247,,Lead,Opened,
CM001600,CMP000009,LED000384,,Lead,Sent,
CM001601,CMP000017,LED003352,,Lead,Opened,
CM001602,CMP000016,LED000371,,Lead,Sent,
CM001603,CMP000024,LED000371,,Lead,Sent,
CM001604,CMP000012,LED002481,,Lead,Clicked,2025-12-10
CM001605,CMP000032,LED002481,,Lead,Sent,
CM001606,CMP000017,LED001993,,Lead,Clicked,2025-05-08
CM001607,CMP000022,LED003925,,Lead,Sent,
CM001608,CMP000029,LED001106,,Lead,Opened,
CM001609,CMP000026,LED001616,,Lead,Sent,
CM001610,CMP000005,LED001616,,Lead,Opened,
CM001611,CMP000011,LED001557,,Lead,Opened,
CM001612,CMP000005,LED001557,,Lead,Sent,
CM001613,CMP000018,LED002792,,Lead,Clicked,2025-06-26
CM001614,CMP000007,LED000142,,Lead,Clicked,2026-02-05
CM001615,CMP000005,LED003636,,Lead,Clicked,2025-04-06
CM001616,CMP000028,LED003636,,Lead,Sent,
CM001617,CMP000020,LED000492,,Lead,Sent,
CM001618,CMP000026,LED000199,,Lead,Sent,
CM001619,CMP000022,LED004001,,Lead,Opened,
CM001620,CMP000033,LED004001,,Lead,Sent,
CM001621,CMP000012,LED001172,,Lead,Opened,
CM001622,CMP000005,LED001227,,Lead,Opened,
CM001623,CMP000020,LED003131,,Lead,Opened,
CM001624,CMP000020,LED004027,,Lead,Sent,
CM001625,CMP000036,LED003165,,Lead,Opened,
CM001626,CMP000007,LED001704,,Lead,Sent,
CM001627,CMP000007,LED001704,,Lead,Opened,
CM001628,CMP000022,LED000196,,Lead,Sent,
CM001629,CMP000031,LED000875,,Lead,Attended,2025-12-31
CM001630,CMP000032,LED003024,,Lead,Sent,
CM001631,CMP000010,LED003024,,Lead,Sent,
CM001632,CMP000017,LED003561,,Lead,Sent,
CM001633,CMP000003,LED003561,,Lead,Attended,2026-05-10
CM001634,CMP000018,LED002844,,Lead,Sent,
CM001635,CMP000028,LED000841,,Lead,Clicked,2026-08-28
CM001636,CMP000011,LED000841,,Lead,Opened,
CM001637,CMP000030,LED000582,,Lead,Converted,2026-06-16
CM001638,CMP000036,LED003797,,Lead,Sent,
CM001639,CMP000010,LED002930,,Lead,Sent,
CM001640,CMP000018,LED002930,,Lead,Sent,
CM001641,CMP000030,LED000906,,Lead,Opened,
CM001642,CMP000031,LED000632,,Lead,Opened,
CM001643,CMP000013,LED000632,,Lead,Converted,2025-09-19
CM001644,CMP000023,LED002186,,Lead,Sent,
CM001645,CMP000012,LED002554,,Lead,Clicked,2025-10-10
CM001646,CMP000011,LED000163,,Lead,Clicked,2026-03-09
CM001647,CMP000021,LED002305,,Lead,Converted,2025-08-09
CM001648,CMP000023,LED003130,,Lead,Sent,
CM001649,CMP000030,LED001499,,Lead,Sent,
CM001650,CMP000026,LED003488,,Lead,Converted,2026-04-23
CM001651,CMP000004,LED003786,,Lead,Opened,
CM001652,CMP000002,LED000926,,Lead,Converted,2025-02-07
CM001653,CMP000017,LED000926,,Lead,Opened,
CM001654,CMP000011,LED003011,,Lead,Clicked,2026-04-03
CM001655,CMP000036,LED000548,,Lead,Sent,
CM001656,CMP000024,LED001863,,Lead,Sent,
CM001657,CMP000006,LED001863,,Lead,Attended,2026-05-30
CM001658,CMP000034,LED002098,,Lead,Sent,
CM001659,CMP000021,LED001648,,Lead,Sent,
CM001660,CMP000001,LED001648,,Lead,Sent,
CM001661,CMP000017,LED002900,,Lead,Sent,
CM001662,CMP000017,LED002269,,Lead,Clicked,2025-03-16
CM001663,CMP000022,LED000612,,Lead,Sent,
CM001664,CMP000023,LED003077,,Lead,Opened,
CM001665,CMP000006,LED003956,,Lead,Sent,
CM001666,CMP000024,LED003956,,Lead,Opened,
CM001667,CMP000007,LED002723,,Lead,Clicked,2026-01-15
CM001668,CMP000025,LED002112,,Lead,Sent,
CM001669,CMP000023,LED000743,,Lead,Opened,
CM001670,CMP000012,LED000743,,Lead,Converted,2025-11-22
CM001671,CMP000035,LED000638,,Lead,Opened,
CM001672,CMP000015,LED002319,,Lead,Sent,
CM001673,CMP000007,LED003808,,Lead,Clicked,2026-02-08
CM001674,CMP000035,LED003808,,Lead,Clicked,2025-07-15
CM001675,CMP000032,LED002988,,Lead,Clicked,2025-12-11
CM001676,CMP000031,LED002988,,Lead,Clicked,2025-11-15
CM001677,CMP000001,LED002111,,Lead,Clicked,2025-12-12
CM001678,CMP000012,LED001098,,Lead,Converted,2025-12-21
CM001679,CMP000028,LED002250,,Lead,Opened,
CM001680,CMP000003,LED000049,,Lead,Clicked,2026-03-18
CM001681,CMP000034,LED001583,,Lead,Clicked,2025-08-13
CM001682,CMP000028,LED001583,,Lead,Opened,
CM001683,CMP000036,LED000922,,Lead,Opened,
CM001684,CMP000004,LED003852,,Lead,Sent,
CM001685,CMP000010,LED000757,,Lead,Attended,2025-11-24
CM001686,CMP000017,LED001554,,Lead,Opened,
CM001687,CMP000035,LED001554,,Lead,Sent,
CM001688,CMP000028,LED003779,,Lead,Opened,
CM001689,CMP000007,LED002995,,Lead,Opened,
CM001690,CMP000006,LED003750,,Lead,Sent,
CM001691,CMP000029,LED003750,,Lead,Converted,2026-07-10
CM001692,CMP000028,LED001980,,Lead,Clicked,2026-06-30
CM001693,CMP000035,LED002537,,Lead,Sent,
CM001694,CMP000002,LED002453,,Lead,Opened,
CM001695,CMP000022,LED000837,,Lead,Opened,
CM001696,CMP000013,LED001739,,Lead,Clicked,2025-10-20
CM001697,CMP000030,LED002632,,Lead,Attended,2026-06-07
CM001698,CMP000012,LED003811,,Lead,Sent,
CM001699,CMP000011,LED001502,,Lead,Opened,
CM001700,CMP000031,LED001502,,Lead,Sent,
CM001701,CMP000016,LED003008,,Lead,Sent,
CM001702,CMP000008,LED001559,,Lead,Sent,
CM001703,CMP000012,LED001559,,Lead,Opened,
CM001704,CMP000035,LED001071,,Lead,Sent,
CM001705,CMP000014,LED003976,,Lead,Sent,
CM001706,CMP000035,LED001685,,Lead,Sent,
CM001707,CMP000020,LED002158,,Lead,Sent,
CM001708,CMP000030,LED002158,,Lead,Clicked,2026-05-11
CM001709,CMP000012,LED002158,,Lead,Sent,
CM001710,CMP000002,LED002830,,Lead,Clicked,2025-04-09
CM001711,CMP000013,LED003895,,Lead,Converted,2025-11-06
CM001712,CMP000013,LED002785,,Lead,Sent,
CM001713,CMP000026,LED003266,,Lead,Opened,
CM001714,CMP000009,LED003266,,Lead,Converted,2026-04-03
CM001715,CMP000032,LED002544,,Lead,Sent,
CM001716,CMP000025,LED001861,,Lead,Opened,
CM001717,CMP000033,LED001546,,Lead,Attended,2025-10-20
CM001718,CMP000004,LED003337,,Lead,Opened,
CM001719,CMP000011,LED002409,,Lead,Sent,
CM001720,CMP000017,LED002409,,Lead,Sent,
CM001721,CMP000025,LED002447,,Lead,Attended,2025-07-01
CM001722,CMP000022,LED002821,,Lead,Sent,
CM001723,CMP000020,LED003538,,Lead,Clicked,2026-02-19
CM001724,CMP000005,LED001815,,Lead,Converted,2025-02-23
CM001725,CMP000014,LED001833,,Lead,Sent,
CM001726,CMP000031,LED001833,,Lead,Sent,
CM001727,CMP000023,LED003358,,Lead,Sent,
CM001728,CMP000009,LED003858,,Lead,Sent,
CM001729,CMP000002,LED003392,,Lead,Opened,
CM001730,CMP000001,LED003655,,Lead,Opened,
CM001731,CMP000034,LED001451,,Lead,Attended,2025-07-20
CM001732,CMP000028,LED001451,,Lead,Sent,
CM001733,CMP000033,LED000868,,Lead,Sent,
CM001734,CMP000026,LED000927,,Lead,Clicked,2026-03-26
CM001735,CMP000035,LED001741,,Lead,Sent,
CM001736,CMP000020,LED001741,,Lead,Sent,
CM001737,CMP000008,LED000998,,Lead,Clicked,2025-11-07
CM001738,CMP000019,LED001338,,Lead,Sent,
CM001739,CMP000017,LED003265,,Lead,Converted,2025-05-01
CM001740,CMP000029,LED001100,,Lead,Opened,
CM001741,CMP000003,LED001133,,Lead,Clicked,2026-05-13
CM001742,CMP000009,LED001567,,Lead,Sent,
CM001743,CMP000008,LED001794,,Lead,Sent,
CM001744,CMP000009,LED001794,,Lead,Clicked,2026-03-05
CM001745,CMP000004,LED000211,,Lead,Sent,
CM001746,CMP000009,LED003042,,Lead,Opened,
CM001747,CMP000023,LED002982,,Lead,Opened,
CM001748,CMP000002,LED000060,,Lead,Clicked,2025-03-29
CM001749,CMP000036,LED001212,,Lead,Clicked,2025-11-19
CM001750,CMP000006,LED002685,,Lead,Clicked,2026-05-10
CM001751,CMP000003,LED001622,,Lead,Sent,
CM001752,CMP000002,LED004142,,Lead,Opened,
CM001753,CMP000015,LED001399,,Lead,Clicked,2025-08-15
CM001754,CMP000001,LED001399,,Lead,Opened,
CM001755,CMP000035,LED000766,,Lead,Converted,2025-08-07
CM001756,CMP000031,LED002553,,Lead,Sent,
CM001757,CMP000008,LED001420,,Lead,Converted,2025-09-24
CM001758,CMP000002,LED001079,,Lead,Converted,2025-01-20
CM001759,CMP000020,LED001403,,Lead,Opened,
CM001760,CMP000034,LED002652,,Lead,Sent,
CM001761,CMP000031,LED002814,,Lead,Sent,
CM001762,CMP000005,LED001727,,Lead,Converted,2025-03-23
CM001763,CMP000033,LED001727,,Lead,Opened,
CM001764,CMP000006,LED002234,,Lead,Opened,
CM001765,CMP000006,LED000583,,Lead,Sent,
CM001766,CMP000035,LED003179,,Lead,Attended,2025-09-02
CM001767,CMP000006,LED001508,,Lead,Sent,
CM001768,CMP000030,LED002429,,Lead,Clicked,2026-07-08
CM001769,CMP000029,LED000941,,Lead,Opened,
CM001770,CMP000026,LED001081,,Lead,Opened,
CM001771,CMP000028,LED000188,,Lead,Attended,2026-07-18
CM001772,CMP000011,LED000942,,Lead,Sent,
CM001773,CMP000030,LED000942,,Lead,Sent,
CM001774,CMP000011,LED002502,,Lead,Attended,2026-03-25
CM001775,CMP000017,LED002943,,Lead,Sent,
CM001776,CMP000034,LED001654,,Lead,Clicked,2025-06-08
CM001777,CMP000018,LED004106,,Lead,Opened,
CM001778,CMP000011,LED004106,,Lead,Opened,
CM001779,CMP000036,LED001750,,Lead,Opened,
CM001780,CMP000017,LED001984,,Lead,Opened,
CM001781,CMP000015,LED000227,,Lead,Attended,2025-08-05
CM001782,CMP000035,LED000227,,Lead,Opened,
CM001783,CMP000007,LED001887,,Lead,Sent,
CM001784,CMP000031,LED000536,,Lead,Opened,
CM001785,CMP000010,LED000536,,Lead,Converted,2026-01-26
CM001786,CMP000012,LED003023,,Lead,Clicked,2025-10-15
CM001787,CMP000013,LED003023,,Lead,Sent,
CM001788,CMP000031,LED003480,,Lead,Attended,2025-11-02
CM001789,CMP000010,LED004175,,Lead,Sent,
CM001790,CMP000004,LED004175,,Lead,Opened,
CM001791,CMP000011,LED000698,,Lead,Sent,
CM001792,CMP000002,LED001790,,Lead,Opened,
CM001793,CMP000031,LED001558,,Lead,Attended,2025-12-10
CM001794,CMP000015,LED001558,,Lead,Sent,
CM001795,CMP000025,LED001906,,Lead,Attended,2025-07-06
CM001796,CMP000008,LED002067,,Lead,Converted,2025-11-15
CM001797,CMP000035,LED003918,,Lead,Converted,2025-09-22
CM001798,CMP000019,LED004021,,Lead,Sent,
CM001799,CMP000002,LED004065,,Lead,Attended,2025-02-15
CM001800,CMP000014,LED001038,,Lead,Clicked,2025-01-22
CM001801,CMP000026,LED000209,,Lead,Attended,2026-03-18
CM001802,CMP000004,LED001731,,Lead,Clicked,2026-03-25
CM001803,CMP000020,LED000566,,Lead,Opened,
CM001804,CMP000022,LED000314,,Lead,Opened,
CM001805,CMP000003,LED000602,,Lead,Sent,
CM001806,CMP000011,LED000234,,Lead,Opened,
CM001807,CMP000014,LED000234,,Lead,Opened,
CM001808,CMP000033,LED002991,,Lead,Opened,
CM001809,CMP000032,LED002991,,Lead,Sent,
CM001810,CMP000021,LED000932,,Lead,Sent,
CM001811,CMP000005,LED000932,,Lead,Opened,
CM001812,CMP000033,LED003486,,Lead,Clicked,2025-10-21
CM001813,CMP000024,LED003500,,Lead,Sent,
CM001814,CMP000029,LED004080,,Lead,Opened,
CM001815,CMP000032,LED000112,,Lead,Opened,
CM001816,CMP000005,LED002543,,Lead,Sent,
CM001817,CMP000010,LED001090,,Lead,Clicked,2025-12-06
CM001818,CMP000032,LED001090,,Lead,Sent,
CM001819,CMP000005,LED004031,,Lead,Opened,
CM001820,CMP000010,LED000231,,Lead,Sent,
CM001821,CMP000020,LED001481,,Lead,Clicked,2026-03-05
CM001822,CMP000010,LED002764,,Lead,Sent,
CM001823,CMP000024,LED002764,,Lead,Sent,
CM001824,CMP000028,LED003597,,Lead,Sent,
CM001825,CMP000030,LED000473,,Lead,Clicked,2026-06-25
CM001826,CMP000008,LED004018,,Lead,Clicked,2025-08-27
CM001827,CMP000008,LED003453,,Lead,Sent,
CM001828,CMP000030,LED003453,,Lead,Sent,
CM001829,CMP000006,LED003618,,Lead,Sent,
CM001830,CMP000011,LED002172,,Lead,Sent,
CM001831,CMP000013,LED001781,,Lead,Sent,
CM001832,CMP000028,LED001551,,Lead,Sent,
CM001833,CMP000009,LED003117,,Lead,Sent,
CM001834,CMP000005,LED003525,,Lead,Sent,
CM001835,CMP000012,LED000362,,Lead,Sent,
CM001836,CMP000017,LED000136,,Lead,Sent,
CM001837,CMP000008,LED001135,,Lead,Sent,
CM001838,CMP000006,LED003679,,Lead,Converted,2026-04-28
CM001839,CMP000026,LED001152,,Lead,Clicked,2026-02-26
CM001840,CMP000022,LED002744,,Lead,Converted,2026-07-13
CM001841,CMP000027,LED002744,,Lead,Converted,2026-06-01
CM001842,CMP000029,LED002261,,Lead,Sent,
CM001843,CMP000014,LED002667,,Lead,Attended,2025-02-13
CM001844,CMP000028,LED002667,,Lead,Attended,2026-06-06
CM001845,CMP000029,LED001054,,Lead,Clicked,2026-07-01
CM001846,CMP000036,LED003593,,Lead,Opened,
CM001847,CMP000036,LED003593,,Lead,Sent,
CM001848,CMP000009,LED000023,,Lead,Opened,
CM001849,CMP000032,LED000023,,Lead,Attended,2025-11-02
CM001850,CMP000004,LED000023,,Lead,Sent,
CM001851,CMP000008,LED003397,,Lead,Clicked,2025-10-27
CM001852,CMP000033,LED003397,,Lead,Opened,
CM001853,CMP000017,LED003090,,Lead,Converted,2025-03-02
CM001854,CMP000012,LED002454,,Lead,Opened,
CM001855,CMP000008,LED000696,,Lead,Attended,2025-10-12
CM001856,CMP000006,LED003162,,Lead,Clicked,2026-03-23
CM001857,CMP000020,LED000421,,Lead,Clicked,2026-04-01
CM001858,CMP000005,LED000421,,Lead,Sent,
CM001859,CMP000005,LED002427,,Lead,Opened,
CM001860,CMP000033,LED002427,,Lead,Sent,
CM001861,CMP000035,LED000461,,Lead,Sent,
CM001862,CMP000023,LED000461,,Lead,Sent,
CM001863,CMP000006,LED001068,,Lead,Opened,
CM001864,CMP000027,LED001068,,Lead,Sent,
CM001865,CMP000017,LED000088,,Lead,Clicked,2025-03-31
CM001866,CMP000034,LED001801,,Lead,Sent,
CM001867,CMP000013,LED000283,,Lead,Clicked,2025-09-22
CM001868,CMP000002,LED002356,,Lead,Converted,2025-01-28
CM001869,CMP000008,LED002356,,Lead,Opened,
CM001870,CMP000033,LED003969,,Lead,Sent,
CM001871,CMP000005,LED001643,,Lead,Opened,
CM001872,CMP000005,LED000541,,Lead,Sent,
CM001873,CMP000017,LED003490,,Lead,Sent,
CM001874,CMP000025,LED000860,,Lead,Clicked,2025-08-21
CM001875,CMP000028,LED000534,,Lead,Sent,
CM001876,CMP000007,LED000534,,Lead,Clicked,2026-02-08
CM001877,CMP000034,LED003759,,Lead,Converted,2025-07-27
CM001878,CMP000028,LED003516,,Lead,Sent,
CM001879,CMP000006,LED001868,,Lead,Clicked,2026-03-03
CM001880,CMP000015,LED001868,,Lead,Sent,
CM001881,CMP000001,LED002956,,Lead,Sent,
CM001882,CMP000029,LED002956,,Lead,Clicked,2026-08-09
CM001883,CMP000010,LED003615,,Lead,Clicked,2026-02-02
CM001884,CMP000018,LED003430,,Lead,Clicked,2025-08-08
CM001885,CMP000015,LED003430,,Lead,Clicked,2025-10-26
CM001886,CMP000019,LED003989,,Lead,Opened,
CM001887,CMP000002,LED002284,,Lead,Opened,
CM001888,CMP000005,LED004168,,Lead,Sent,
CM001889,CMP000019,LED002421,,Lead,Sent,
CM001890,CMP000018,LED002421,,Lead,Sent,
CM001891,CMP000012,LED003534,,Lead,Opened,
CM001892,CMP000035,LED001924,,Lead,Opened,
CM001893,CMP000022,LED003596,,Lead,Sent,
CM001894,CMP000010,LED004147,,Lead,Opened,
CM001895,CMP000029,LED001421,,Lead,Clicked,2026-07-28
CM001896,CMP000001,LED001523,,Lead,Opened,
CM001897,CMP000001,LED001523,,Lead,Clicked,2025-11-27
CM001898,CMP000005,LED000943,,Lead,Sent,
CM001899,CMP000012,LED000943,,Lead,Sent,
CM001900,CMP000029,LED004166,,Lead,Clicked,2026-06-17
CM001901,CMP000028,LED004166,,Lead,Sent,
CM001902,CMP000009,LED000780,,Lead,Attended,2026-03-05
CM001903,CMP000026,LED001633,,Lead,Sent,
CM001904,CMP000005,LED001633,,Lead,Attended,2025-04-15
CM001905,CMP000026,LED003451,,Lead,Sent,
CM001906,CMP000008,LED002430,,Lead,Clicked,2025-11-05
CM001907,CMP000017,LED000122,,Lead,Converted,2025-04-22
CM001908,CMP000028,LED000888,,Lead,Attended,2026-08-09
CM001909,CMP000018,LED003853,,Lead,Converted,2025-08-08
CM001910,CMP000013,LED003853,,Lead,Opened,
CM001911,CMP000016,LED000686,,Lead,Converted,2026-02-21
CM001912,CMP000020,LED001570,,Lead,Sent,
CM001913,CMP000013,LED001570,,Lead,Sent,
CM001914,CMP000030,LED001514,,Lead,Sent,
CM001915,CMP000005,LED001878,,Lead,Opened,
CM001916,CMP000029,LED001878,,Lead,Clicked,2026-07-21
CM001917,CMP000007,LED000414,,Lead,Attended,2026-02-13
CM001918,CMP000024,LED000414,,Lead,Sent,
CM001919,CMP000032,LED000790,,Lead,Opened,
CM001920,CMP000010,LED000790,,Lead,Converted,2025-12-24
CM001921,CMP000011,LED002368,,Lead,Converted,2026-03-10
CM001922,CMP000009,LED003049,,Lead,Converted,2026-01-18
CM001923,CMP000020,LED003893,,Lead,Opened,
CM001924,CMP000010,LED003313,,Lead,Clicked,2025-12-26
CM001925,CMP000035,LED001628,,Lead,Opened,
CM001926,CMP000017,LED001426,,Lead,Attended,2025-05-16
CM001927,CMP000033,LED002315,,Lead,Clicked,2025-11-17
CM001928,CMP000016,LED000273,,Lead,Clicked,2026-01-14
CM001929,CMP000016,LED000273,,Lead,Sent,
CM001930,CMP000017,LED000783,,Lead,Sent,
CM001931,CMP000009,LED000522,,Lead,Sent,
CM001932,CMP000027,LED000523,,Lead,Opened,
CM001933,CMP000011,LED001961,,Lead,Clicked,2026-03-21
CM001934,CMP000007,LED003065,,Lead,Opened,
CM001935,CMP000012,LED001553,,Lead,Attended,2025-12-18
CM001936,CMP000009,LED003134,,Lead,Sent,
CM001937,CMP000014,LED000351,,Lead,Opened,
CM001938,CMP000017,LED000351,,Lead,Converted,2025-04-21
CM001939,CMP000011,LED003333,,Lead,Converted,2026-03-12
CM001940,CMP000019,LED004144,,Lead,Clicked,2026-02-12
CM001941,CMP000025,LED003359,,Lead,Opened,
CM001942,CMP000008,LED001808,,Lead,Opened,
CM001943,CMP000026,LED001808,,Lead,Attended,2026-01-28
CM001944,CMP000006,LED001512,,Lead,Opened,
CM001945,CMP000013,LED001512,,Lead,Sent,
CM001946,CMP000011,LED000652,,Lead,Converted,2026-03-13
CM001947,CMP000009,LED000652,,Lead,Sent,
CM001948,CMP000006,LED002321,,Lead,Clicked,2026-05-20
CM001949,CMP000022,LED002321,,Lead,Sent,
CM001950,CMP000032,LED003728,,Lead,Clicked,2025-10-30
CM001951,CMP000013,LED003996,,Lead,Opened,
CM001952,CMP000029,LED003940,,Lead,Clicked,2026-07-05
CM001953,CMP000028,LED000119,,Lead,Sent,
CM001954,CMP000036,LED000119,,Lead,Attended,2025-12-28
CM001955,CMP000010,LED001992,,Lead,Clicked,2025-11-29
CM001956,CMP000004,LED003840,,Lead,Opened,
CM001957,CMP000014,LED003840,,Lead,Clicked,2025-04-01
CM001958,CMP000013,LED000169,,Lead,Opened,
CM001959,CMP000028,LED004002,,Lead,Converted,2026-06-09
CM001960,CMP000014,LED001406,,Lead,Sent,
CM001961,CMP000026,LED000963,,Lead,Clicked,2026-03-17
